cellId*Ganzzahl	entrezId*Ganzzahl	expressionValue*Zahl
178	11858	5.0
178	11859	4.0
178	11861	2.0
178	11863	4.0
178	11933	4.0
179	11287	3.0
179	11298	3.0
179	11302	2.0
179	11303	3.0
179	11304	4.0
179	11305	4.0
179	11306	2.0
179	11307	3.0
179	11308	4.0
179	11350	3.0
179	11739	8.0
179	11740	8.0
179	11743	8.0
179	11744	8.0
179	11745	8.0
179	11746	8.0
179	11747	8.0
179	11749	8.0
179	11750	8.0
179	11752	8.0
179	11753	8.0
179	11754	8.0
179	11757	8.0
179	11758	8.0
179	11761	8.0
179	11763	8.0
179	11764	8.0
179	11765	8.0
179	11766	8.0
179	11767	8.0
179	11768	8.0
179	11769	8.0
179	11770	8.0
179	11771	8.0
179	11772	8.0
179	11773	8.0
179	11774	8.0
179	11775	8.0
179	11776	8.0
179	11777	8.0
179	11778	8.0
179	11781	8.0
179	11782	8.0
179	11783	8.0
179	11784	8.0
179	11785	8.0
179	11787	8.0
179	11789	8.0
179	11790	8.0
179	11792	8.0
179	11793	8.0
179	11796	8.0
179	11797	8.0
179	11798	8.0
179	11799	8.0
179	11800	8.0
179	11801	8.0
179	11803	8.0
179	11804	8.0
179	11806	8.0
179	11807	8.0
179	11808	8.0
179	11810	8.0
179	11811	8.0
179	11812	8.0
179	11813	8.0
179	11814	8.0
179	11815	8.0
179	11816	8.0
179	11818	8.0
179	11819	8.0
179	11820	8.0
179	11821	8.0
179	11826	8.0
179	11827	8.0
179	11828	8.0
179	11829	8.0
179	11830	8.0
179	11831	8.0
179	11832	8.0
179	11833	8.0
179	11834	8.0
179	11835	8.0
179	11836	8.0
179	11837	8.0
179	11838	8.0
179	11839	8.0
179	11840	8.0
179	11841	8.0
179	11842	8.0
179	11843	8.0
179	11844	8.0
179	11845	8.0
179	11846	8.0
179	11847	8.0
179	11848	8.0
179	11849	8.0
179	11850	8.0
179	11851	8.0
179	11852	4.0
179	11853	4.0
179	11854	5.0
179	11855	5.0
179	11856	4.0
179	11857	3.0
179	11858	2.0
179	11859	2.0
179	11861	4.0
179	11863	3.0
179	11933	5.0
180	11287	3.0
180	11298	2.0
180	11302	2.0
180	11303	5.0
180	11304	5.0
180	11305	3.0
180	11306	5.0
180	11307	2.0
180	11308	2.0
180	11350	5.0
180	11352	8.0
180	11354	8.0
180	11358	8.0
180	11363	8.0
180	11364	8.0
180	11370	8.0
180	11409	8.0
180	11416	8.0
180	11418	8.0
180	11419	8.0
180	11421	8.0
180	11423	8.0
180	11425	8.0
180	11426	8.0
180	11428	8.0
180	11429	8.0
180	11430	8.0
180	11431	8.0
180	11432	8.0
180	11433	8.0
180	11434	8.0
180	11435	8.0
180	11438	8.0
180	11440	8.0
180	11441	8.0
180	11443	8.0
180	11444	8.0
180	11447	8.0
180	11448	8.0
180	11449	8.0
180	11450	8.0
180	11451	8.0
180	11452	8.0
180	11459	8.0
180	11461	8.0
180	11464	8.0
180	11465	8.0
180	11468	8.0
180	11470	8.0
180	11471	8.0
180	11472	8.0
180	11474	8.0
180	11475	8.0
180	11477	8.0
180	11479	8.0
180	11480	8.0
180	11481	8.0
180	11482	8.0
180	11484	8.0
180	11486	8.0
180	11487	8.0
180	11488	8.0
180	11489	8.0
180	11490	8.0
180	11491	8.0
180	11492	8.0
180	11495	8.0
180	11496	8.0
180	11497	8.0
180	11498	8.0
180	11499	8.0
180	11500	8.0
180	11501	8.0
180	11502	8.0
180	11504	8.0
180	11512	8.0
180	11513	8.0
180	11514	8.0
180	11515	8.0
180	11516	8.0
180	11517	8.0
180	11518	8.0
180	11519	8.0
180	11520	8.0
180	11522	8.0
180	11529	8.0
180	11532	8.0
180	11533	8.0
180	11534	8.0
180	11535	8.0
180	11536	8.0
180	11537	8.0
180	11538	8.0
180	11539	8.0
180	11540	8.0
180	11541	8.0
180	11542	8.0
180	11544	8.0
180	11545	8.0
180	11546	8.0
180	11548	8.0
180	11852	5.0
180	11853	2.0
180	11854	4.0
180	11855	4.0
180	11856	2.0
180	11857	5.0
180	11858	5.0
180	11859	2.0
180	11861	2.0
180	11863	4.0
180	11933	4.0
181	11287	3.0
181	11298	5.0
181	11302	2.0
181	11303	2.0
181	11304	3.0
181	11305	3.0
181	11306	3.0
181	11307	3.0
181	11308	5.0
181	11350	3.0
181	11548	8.0
181	11549	8.0
181	11550	8.0
181	11551	8.0
181	11552	8.0
181	11553	8.0
181	11554	8.0
181	11555	8.0
181	11556	8.0
181	11564	8.0
181	11565	8.0
181	11566	8.0
181	11567	8.0
181	11568	8.0
181	11569	8.0
181	11571	8.0
181	11572	8.0
181	11576	8.0
181	11592	8.0
181	11593	8.0
181	11595	8.0
181	11596	8.0
181	11600	8.0
181	11601	8.0
181	11602	8.0
181	11603	8.0
181	11604	8.0
181	11605	8.0
181	11606	8.0
181	11607	8.0
181	11608	8.0
181	11609	8.0
181	11610	8.0
181	11611	8.0
181	11614	8.0
181	11615	8.0
181	11622	8.0
181	11624	8.0
181	11625	8.0
181	11628	8.0
181	11629	8.0
181	11630	8.0
181	11632	8.0
181	11634	8.0
181	11636	8.0
181	11637	8.0
181	11639	8.0
181	11640	8.0
181	11641	8.0
181	11642	8.0
181	11643	8.0
181	11647	8.0
181	11648	8.0
181	11650	8.0
181	11651	8.0
181	11652	8.0
181	11655	8.0
181	11656	8.0
181	11657	8.0
181	11658	8.0
181	11666	8.0
181	11668	8.0
181	11669	8.0
181	11670	8.0
181	11671	8.0
181	11674	8.0
181	11676	8.0
181	11677	8.0
181	11682	8.0
181	11684	8.0
181	11685	8.0
181	11686	8.0
181	11687	8.0
181	11688	8.0
181	11689	8.0
181	11690	8.0
181	11691	8.0
181	11692	8.0
181	11694	8.0
181	11695	8.0
181	11697	8.0
181	11698	8.0
181	11699	8.0
181	11700	8.0
181	11701	8.0
181	11702	8.0
181	11704	8.0
181	11705	8.0
181	11717	8.0
181	11720	8.0
181	11722	8.0
181	11727	8.0
181	11728	8.0
181	11730	8.0
181	11731	8.0
181	11732	8.0
181	11733	8.0
181	11735	8.0
181	11736	8.0
181	11737	8.0
181	11739	8.0
181	11852	3.0
181	11853	3.0
181	11854	4.0
181	11855	5.0
181	11856	3.0
181	11857	2.0
181	11858	4.0
181	11859	5.0
181	11861	2.0
181	11863	3.0
181	11933	2.0
182	11287	4.0
182	11298	4.0
182	11302	5.0
182	11303	4.0
182	11304	2.0
182	11305	2.0
182	11306	3.0
182	11307	4.0
182	11308	2.0
182	11350	2.0
182	11739	8.0
182	11740	8.0
182	11743	8.0
182	11744	8.0
182	11745	8.0
182	11746	8.0
182	11747	8.0
182	11749	8.0
182	11750	8.0
182	11752	8.0
182	11753	8.0
182	11754	8.0
182	11757	8.0
182	11758	8.0
182	11761	8.0
182	11763	8.0
182	11764	8.0
182	11765	8.0
182	11766	8.0
182	11767	8.0
182	11768	8.0
182	11769	8.0
182	11770	8.0
182	11771	8.0
182	11772	8.0
182	11773	8.0
182	11774	8.0
182	11775	8.0
182	11776	8.0
182	11777	8.0
182	11778	8.0
182	11781	8.0
182	11782	8.0
182	11783	8.0
182	11784	8.0
182	11785	8.0
182	11787	8.0
182	11789	8.0
182	11790	8.0
182	11792	8.0
182	11793	8.0
182	11796	8.0
182	11797	8.0
182	11798	8.0
182	11799	8.0
182	11800	8.0
182	11801	8.0
182	11803	8.0
182	11804	8.0
182	11806	8.0
182	11807	8.0
182	11808	8.0
182	11810	8.0
182	11811	8.0
182	11812	8.0
182	11813	8.0
182	11814	8.0
182	11815	8.0
182	11816	8.0
182	11818	8.0
182	11819	8.0
182	11820	8.0
182	11821	8.0
182	11826	8.0
182	11827	8.0
182	11828	8.0
182	11829	8.0
182	11830	8.0
182	11831	8.0
182	11832	8.0
182	11833	8.0
182	11834	8.0
182	11835	8.0
182	11836	8.0
182	11837	8.0
182	11838	8.0
182	11839	8.0
182	11840	8.0
182	11841	8.0
182	11842	8.0
182	11843	8.0
182	11844	8.0
182	11845	8.0
182	11846	8.0
182	11847	8.0
182	11848	8.0
182	11849	8.0
182	11850	8.0
182	11851	8.0
182	11852	4.0
182	11853	5.0
182	11854	3.0
182	11855	2.0
182	11856	2.0
182	11857	5.0
182	11858	4.0
182	11859	3.0
182	11861	2.0
182	11863	3.0
182	11933	5.0
183	11287	2.0
183	11298	3.0
183	11302	3.0
183	11303	4.0
183	11304	2.0
183	11305	4.0
183	11306	5.0
183	11307	5.0
183	11308	2.0
183	11350	2.0
183	11352	8.0
183	11354	8.0
183	11358	8.0
183	11363	8.0
183	11364	8.0
183	11370	8.0
183	11409	8.0
183	11416	8.0
183	11418	8.0
183	11419	8.0
183	11421	8.0
183	11423	8.0
183	11425	8.0
183	11426	8.0
183	11428	8.0
183	11429	8.0
183	11430	8.0
183	11431	8.0
183	11432	8.0
183	11433	8.0
183	11434	8.0
183	11435	8.0
183	11438	8.0
183	11440	8.0
183	11441	8.0
183	11443	8.0
183	11444	8.0
183	11447	8.0
183	11448	8.0
183	11449	8.0
183	11450	8.0
183	11451	8.0
183	11452	8.0
183	11459	8.0
183	11461	8.0
183	11464	8.0
183	11465	8.0
183	11468	8.0
183	11470	8.0
183	11471	8.0
183	11472	8.0
183	11474	8.0
183	11475	8.0
183	11477	8.0
183	11479	8.0
183	11480	8.0
183	11481	8.0
183	11482	8.0
183	11484	8.0
183	11486	8.0
183	11487	8.0
183	11488	8.0
183	11489	8.0
183	11490	8.0
183	11491	8.0
183	11492	8.0
183	11495	8.0
183	11496	8.0
183	11497	8.0
183	11498	8.0
183	11499	8.0
183	11500	8.0
183	11501	8.0
183	11502	8.0
183	11504	8.0
183	11512	8.0
183	11513	8.0
183	11514	8.0
183	11515	8.0
183	11516	8.0
183	11517	8.0
183	11518	8.0
183	11519	8.0
183	11520	8.0
183	11522	8.0
183	11529	8.0
183	11532	8.0
183	11533	8.0
183	11534	8.0
183	11535	8.0
183	11536	8.0
183	11537	8.0
183	11538	8.0
183	11539	8.0
183	11540	8.0
183	11541	8.0
183	11542	8.0
183	11544	8.0
183	11545	8.0
183	11546	8.0
183	11548	8.0
183	11852	5.0
183	11853	2.0
183	11854	3.0
183	11855	5.0
183	11856	3.0
183	11857	3.0
183	11858	4.0
183	11859	2.0
183	11861	3.0
183	11863	5.0
183	11933	5.0
184	11287	4.0
184	11298	3.0
184	11302	5.0
184	11303	4.0
184	11304	3.0
184	11305	5.0
184	11306	2.0
184	11307	2.0
184	11308	5.0
184	11350	3.0
184	11548	8.0
184	11549	8.0
184	11550	8.0
184	11551	8.0
184	11552	8.0
184	11553	8.0
184	11554	8.0
184	11555	8.0
184	11556	8.0
184	11564	8.0
184	11565	8.0
184	11566	8.0
184	11567	8.0
184	11568	8.0
184	11569	8.0
184	11571	8.0
184	11572	8.0
184	11576	8.0
184	11592	8.0
184	11593	8.0
184	11595	8.0
184	11596	8.0
184	11600	8.0
184	11601	8.0
184	11602	8.0
184	11603	8.0
184	11604	8.0
184	11605	8.0
184	11606	8.0
184	11607	8.0
184	11608	8.0
184	11609	8.0
184	11610	8.0
184	11611	8.0
184	11614	8.0
184	11615	8.0
184	11622	8.0
184	11624	8.0
184	11625	8.0
184	11628	8.0
184	11629	8.0
184	11630	8.0
184	11632	8.0
184	11634	8.0
184	11636	8.0
184	11637	8.0
184	11639	8.0
184	11640	8.0
184	11641	8.0
184	11642	8.0
184	11643	8.0
184	11647	8.0
184	11648	8.0
184	11650	8.0
184	11651	8.0
184	11652	8.0
184	11655	8.0
184	11656	8.0
184	11657	8.0
184	11658	8.0
184	11666	8.0
184	11668	8.0
184	11669	8.0
184	11670	8.0
184	11671	8.0
184	11674	8.0
184	11676	8.0
184	11677	8.0
184	11682	8.0
184	11684	8.0
184	11685	8.0
184	11686	8.0
184	11687	8.0
184	11688	8.0
184	11689	8.0
184	11690	8.0
184	11691	8.0
184	11692	8.0
184	11694	8.0
184	11695	8.0
184	11697	8.0
184	11698	8.0
184	11699	8.0
184	11700	8.0
184	11701	8.0
184	11702	8.0
184	11704	8.0
184	11705	8.0
184	11717	8.0
184	11720	8.0
184	11722	8.0
184	11727	8.0
184	11728	8.0
184	11730	8.0
184	11731	8.0
184	11732	8.0
184	11733	8.0
184	11735	8.0
184	11736	8.0
184	11737	8.0
184	11739	8.0
184	11852	2.0
184	11853	5.0
184	11854	3.0
184	11855	3.0
184	11856	3.0
184	11857	3.0
184	11858	5.0
184	11859	2.0
184	11861	3.0
184	11863	4.0
184	11933	4.0
185	11287	5.0
185	11298	5.0
185	11302	5.0
185	11303	4.0
185	11304	5.0
185	11305	3.0
185	11306	4.0
185	11307	4.0
185	11308	2.0
185	11350	2.0
185	11739	8.0
185	11740	8.0
185	11743	8.0
185	11744	8.0
185	11745	8.0
185	11746	8.0
185	11747	8.0
185	11749	8.0
185	11750	8.0
185	11752	8.0
185	11753	8.0
185	11754	8.0
185	11757	8.0
185	11758	8.0
185	11761	8.0
185	11763	8.0
185	11764	8.0
185	11765	8.0
185	11766	8.0
185	11767	8.0
185	11768	8.0
185	11769	8.0
185	11770	8.0
185	11771	8.0
185	11772	8.0
185	11773	8.0
185	11774	8.0
185	11775	8.0
185	11776	8.0
185	11777	8.0
185	11778	8.0
185	11781	8.0
185	11782	8.0
185	11783	8.0
185	11784	8.0
185	11785	8.0
185	11787	8.0
185	11789	8.0
185	11790	8.0
185	11792	8.0
185	11793	8.0
185	11796	8.0
185	11797	8.0
185	11798	8.0
185	11799	8.0
185	11800	8.0
185	11801	8.0
185	11803	8.0
185	11804	8.0
185	11806	8.0
185	11807	8.0
185	11808	8.0
185	11810	8.0
185	11811	8.0
185	11812	8.0
185	11813	8.0
185	11814	8.0
185	11815	8.0
185	11816	8.0
185	11818	8.0
185	11819	8.0
185	11820	8.0
185	11821	8.0
185	11826	8.0
185	11827	8.0
185	11828	8.0
185	11829	8.0
185	11830	8.0
185	11831	8.0
185	11832	8.0
185	11833	8.0
185	11834	8.0
185	11835	8.0
185	11836	8.0
185	11837	8.0
185	11838	8.0
185	11839	8.0
185	11840	8.0
185	11841	8.0
185	11842	8.0
185	11843	8.0
185	11844	8.0
185	11845	8.0
185	11846	8.0
185	11847	8.0
185	11848	8.0
185	11849	8.0
185	11850	8.0
185	11851	8.0
185	11852	5.0
185	11853	3.0
185	11854	2.0
185	11855	4.0
185	11856	5.0
185	11857	4.0
185	11858	2.0
185	11859	5.0
185	11861	5.0
185	11863	4.0
185	11933	5.0
186	11287	3.0
186	11298	4.0
186	11302	4.0
186	11303	2.0
186	11304	2.0
186	11305	3.0
186	11306	2.0
186	11307	5.0
186	11308	4.0
186	11350	2.0
186	11352	8.0
186	11354	8.0
186	11358	8.0
186	11363	8.0
186	11364	8.0
186	11370	8.0
186	11409	8.0
186	11416	8.0
186	11418	8.0
186	11419	8.0
186	11421	8.0
186	11423	8.0
186	11425	8.0
186	11426	8.0
186	11428	8.0
186	11429	8.0
186	11430	8.0
186	11431	8.0
186	11432	8.0
186	11433	8.0
186	11434	8.0
186	11435	8.0
186	11438	8.0
186	11440	8.0
186	11441	8.0
186	11443	8.0
186	11444	8.0
186	11447	8.0
186	11448	8.0
186	11449	8.0
186	11450	8.0
186	11451	8.0
186	11452	8.0
186	11459	8.0
186	11461	8.0
186	11464	8.0
186	11465	8.0
186	11468	8.0
186	11470	8.0
186	11471	8.0
186	11472	8.0
186	11474	8.0
186	11475	8.0
186	11477	8.0
186	11479	8.0
186	11480	8.0
186	11481	8.0
186	11482	8.0
186	11484	8.0
186	11486	8.0
186	11487	8.0
186	11488	8.0
186	11489	8.0
186	11490	8.0
186	11491	8.0
186	11492	8.0
186	11495	8.0
186	11496	8.0
186	11497	8.0
186	11498	8.0
186	11499	8.0
186	11500	8.0
186	11501	8.0
186	11502	8.0
186	11504	8.0
186	11512	8.0
186	11513	8.0
186	11514	8.0
186	11515	8.0
186	11516	8.0
186	11517	8.0
186	11518	8.0
186	11519	8.0
186	11520	8.0
186	11522	8.0
186	11529	8.0
186	11532	8.0
186	11533	8.0
186	11534	8.0
186	11535	8.0
186	11536	8.0
186	11537	8.0
186	11538	8.0
186	11539	8.0
186	11540	8.0
186	11541	8.0
186	11542	8.0
186	11544	8.0
186	11545	8.0
186	11546	8.0
186	11548	8.0
186	11852	5.0
186	11853	2.0
186	11854	2.0
186	11855	4.0
186	11856	3.0
186	11857	5.0
186	11858	5.0
186	11859	3.0
186	11861	3.0
186	11863	4.0
186	11933	3.0
187	11287	4.0
187	11298	3.0
187	11302	3.0
187	11303	3.0
187	11304	2.0
187	11305	4.0
187	11306	3.0
187	11307	4.0
187	11308	4.0
187	11350	3.0
187	11548	8.0
187	11549	8.0
187	11550	8.0
187	11551	8.0
187	11552	8.0
187	11553	8.0
187	11554	8.0
187	11555	8.0
187	11556	8.0
187	11564	8.0
187	11565	8.0
187	11566	8.0
187	11567	8.0
187	11568	8.0
187	11569	8.0
187	11571	8.0
187	11572	8.0
187	11576	8.0
187	11592	8.0
187	11593	8.0
187	11595	8.0
187	11596	8.0
187	11600	8.0
187	11601	8.0
187	11602	8.0
187	11603	8.0
187	11604	8.0
187	11605	8.0
187	11606	8.0
187	11607	8.0
187	11608	8.0
187	11609	8.0
187	11610	8.0
187	11611	8.0
187	11614	8.0
187	11615	8.0
187	11622	8.0
187	11624	8.0
187	11625	8.0
187	11628	8.0
187	11629	8.0
187	11630	8.0
187	11632	8.0
187	11634	8.0
187	11636	8.0
187	11637	8.0
187	11639	8.0
187	11640	8.0
187	11641	8.0
187	11642	8.0
187	11643	8.0
187	11647	8.0
187	11648	8.0
187	11650	8.0
187	11651	8.0
187	11652	8.0
187	11655	8.0
187	11656	8.0
187	11657	8.0
187	11658	8.0
187	11666	8.0
187	11668	8.0
187	11669	8.0
187	11670	8.0
187	11671	8.0
187	11674	8.0
187	11676	8.0
187	11677	8.0
187	11682	8.0
187	11684	8.0
187	11685	8.0
187	11686	8.0
187	11687	8.0
187	11688	8.0
187	11689	8.0
187	11690	8.0
187	11691	8.0
187	11692	8.0
187	11694	8.0
187	11695	8.0
187	11697	8.0
187	11698	8.0
187	11699	8.0
187	11700	8.0
187	11701	8.0
187	11702	8.0
187	11704	8.0
187	11705	8.0
187	11717	8.0
187	11720	8.0
187	11722	8.0
187	11727	8.0
187	11728	8.0
187	11730	8.0
187	11731	8.0
187	11732	8.0
187	11733	8.0
187	11735	8.0
187	11736	8.0
187	11737	8.0
187	11739	8.0
187	11852	4.0
187	11853	2.0
187	11854	5.0
187	11855	4.0
187	11856	3.0
187	11857	3.0
187	11858	4.0
187	11859	5.0
187	11861	5.0
187	11863	4.0
187	11933	4.0
188	11287	3.0
188	11298	2.0
188	11302	5.0
188	11303	3.0
188	11304	5.0
188	11305	2.0
188	11306	3.0
188	11307	4.0
188	11308	3.0
188	11350	3.0
188	11739	8.0
188	11740	8.0
188	11743	8.0
188	11744	8.0
188	11745	8.0
188	11746	8.0
188	11747	8.0
188	11749	8.0
188	11750	8.0
188	11752	8.0
188	11753	8.0
188	11754	8.0
188	11757	8.0
188	11758	8.0
188	11761	8.0
188	11763	8.0
188	11764	8.0
188	11765	8.0
188	11766	8.0
188	11767	8.0
188	11768	8.0
188	11769	8.0
188	11770	8.0
188	11771	8.0
188	11772	8.0
188	11773	8.0
188	11774	8.0
188	11775	8.0
188	11776	8.0
188	11777	8.0
188	11778	8.0
188	11781	8.0
188	11782	8.0
188	11783	8.0
188	11784	8.0
188	11785	8.0
188	11787	8.0
188	11789	8.0
188	11790	8.0
188	11792	8.0
188	11793	8.0
188	11796	8.0
188	11797	8.0
188	11798	8.0
188	11799	8.0
188	11800	8.0
188	11801	8.0
188	11803	8.0
188	11804	8.0
188	11806	8.0
188	11807	8.0
188	11808	8.0
188	11810	8.0
188	11811	8.0
188	11812	8.0
188	11813	8.0
188	11814	8.0
188	11815	8.0
188	11816	8.0
188	11818	8.0
188	11819	8.0
188	11820	8.0
188	11821	8.0
188	11826	8.0
188	11827	8.0
188	11828	8.0
188	11829	8.0
188	11830	8.0
188	11831	8.0
188	11832	8.0
188	11833	8.0
188	11834	8.0
188	11835	8.0
188	11836	8.0
188	11837	8.0
188	11838	8.0
188	11839	8.0
188	11840	8.0
188	11841	8.0
188	11842	8.0
188	11843	8.0
188	11844	8.0
188	11845	8.0
188	11846	8.0
188	11847	8.0
188	11848	8.0
188	11849	8.0
188	11850	8.0
188	11851	8.0
188	11852	3.0
188	11853	5.0
188	11854	3.0
188	11855	4.0
188	11856	3.0
188	11857	2.0
188	11858	4.0
188	11859	5.0
188	11861	5.0
188	11863	5.0
188	11933	3.0
189	11287	2.0
189	11298	5.0
189	11302	3.0
189	11303	5.0
189	11304	3.0
189	11305	5.0
189	11306	2.0
189	11307	4.0
189	11308	3.0
189	11350	4.0
189	11352	8.0
189	11354	8.0
189	11358	8.0
189	11363	8.0
189	11364	8.0
189	11370	8.0
189	11409	8.0
189	11416	8.0
189	11418	8.0
189	11419	8.0
189	11421	8.0
189	11423	8.0
189	11425	8.0
189	11426	8.0
189	11428	8.0
189	11429	8.0
189	11430	8.0
189	11431	8.0
189	11432	8.0
189	11433	8.0
189	11434	8.0
189	11435	8.0
189	11438	8.0
189	11440	8.0
189	11441	8.0
189	11443	8.0
189	11444	8.0
189	11447	8.0
189	11448	8.0
189	11449	8.0
189	11450	8.0
189	11451	8.0
189	11452	8.0
189	11459	8.0
189	11461	8.0
189	11464	8.0
189	11465	8.0
189	11468	8.0
189	11470	8.0
189	11471	8.0
189	11472	8.0
189	11474	8.0
189	11475	8.0
189	11477	8.0
189	11479	8.0
189	11480	8.0
189	11481	8.0
189	11482	8.0
189	11484	8.0
189	11486	8.0
189	11487	8.0
189	11488	8.0
189	11489	8.0
189	11490	8.0
189	11491	8.0
189	11492	8.0
189	11495	8.0
189	11496	8.0
189	11497	8.0
189	11498	8.0
189	11499	8.0
189	11500	8.0
189	11501	8.0
189	11502	8.0
189	11504	8.0
189	11512	8.0
189	11513	8.0
189	11514	8.0
189	11515	8.0
189	11516	8.0
189	11517	8.0
189	11518	8.0
189	11519	8.0
189	11520	8.0
189	11522	8.0
189	11529	8.0
189	11532	8.0
189	11533	8.0
189	11534	8.0
189	11535	8.0
189	11536	8.0
189	11537	8.0
189	11538	8.0
189	11539	8.0
189	11540	8.0
189	11541	8.0
189	11542	8.0
189	11544	8.0
189	11545	8.0
189	11546	8.0
189	11548	8.0
189	11852	4.0
189	11853	5.0
189	11854	4.0
189	11855	2.0
189	11856	2.0
189	11857	4.0
189	11858	2.0
189	11859	3.0
189	11861	4.0
189	11863	5.0
189	11933	2.0
190	11287	2.0
190	11298	5.0
190	11302	2.0
190	11303	2.0
190	11304	3.0
190	11305	2.0
190	11306	5.0
190	11307	2.0
190	11308	5.0
190	11350	2.0
190	11548	8.0
190	11549	8.0
190	11550	8.0
190	11551	8.0
190	11552	8.0
190	11553	8.0
190	11554	8.0
190	11555	8.0
190	11556	8.0
190	11564	8.0
190	11565	8.0
190	11566	8.0
190	11567	8.0
190	11568	8.0
190	11569	8.0
190	11571	8.0
190	11572	8.0
190	11576	8.0
190	11592	8.0
190	11593	8.0
190	11595	8.0
190	11596	8.0
190	11600	8.0
190	11601	8.0
190	11602	8.0
190	11603	8.0
190	11604	8.0
190	11605	8.0
190	11606	8.0
190	11607	8.0
190	11608	8.0
190	11609	8.0
190	11610	8.0
190	11611	8.0
190	11614	8.0
190	11615	8.0
190	11622	8.0
190	11624	8.0
190	11625	8.0
190	11628	8.0
190	11629	8.0
190	11630	8.0
190	11632	8.0
190	11634	8.0
190	11636	8.0
190	11637	8.0
190	11639	8.0
190	11640	8.0
190	11641	8.0
190	11642	8.0
190	11643	8.0
190	11647	8.0
190	11648	8.0
190	11650	8.0
190	11651	8.0
190	11652	8.0
190	11655	8.0
190	11656	8.0
190	11657	8.0
190	11658	8.0
190	11666	8.0
190	11668	8.0
190	11669	8.0
190	11670	8.0
190	11671	8.0
190	11674	8.0
190	11676	8.0
190	11677	8.0
190	11682	8.0
190	11684	8.0
190	11685	8.0
190	11686	8.0
190	11687	8.0
190	11688	8.0
190	11689	8.0
190	11690	8.0
190	11691	8.0
190	11692	8.0
190	11694	8.0
190	11695	8.0
190	11697	8.0
190	11698	8.0
190	11699	8.0
190	11700	8.0
190	11701	8.0
190	11702	8.0
190	11704	8.0
190	11705	8.0
190	11717	8.0
190	11720	8.0
190	11722	8.0
190	11727	8.0
190	11728	8.0
190	11730	8.0
190	11731	8.0
190	11732	8.0
190	11733	8.0
190	11735	8.0
190	11736	8.0
190	11737	8.0
190	11739	8.0
190	11852	2.0
190	11853	4.0
190	11854	3.0
190	11855	3.0
190	11856	3.0
190	11857	4.0
190	11858	3.0
190	11859	4.0
190	11861	2.0
190	11863	3.0
190	11933	5.0
191	11287	2.0
191	11298	5.0
191	11302	5.0
191	11303	5.0
191	11304	5.0
191	11305	3.0
191	11306	2.0
191	11307	4.0
191	11308	4.0
191	11350	3.0
191	11739	8.0
191	11740	8.0
191	11743	8.0
191	11744	8.0
191	11745	8.0
191	11746	8.0
191	11747	8.0
191	11749	8.0
191	11750	8.0
191	11752	8.0
191	11753	8.0
191	11754	8.0
191	11757	8.0
191	11758	8.0
191	11761	8.0
191	11763	8.0
191	11764	8.0
191	11765	8.0
191	11766	8.0
191	11767	8.0
191	11768	8.0
191	11769	8.0
191	11770	8.0
191	11771	8.0
191	11772	8.0
191	11773	8.0
191	11774	8.0
191	11775	8.0
191	11776	8.0
191	11777	8.0
191	11778	8.0
191	11781	8.0
191	11782	8.0
191	11783	8.0
191	11784	8.0
191	11785	8.0
191	11787	8.0
191	11789	8.0
191	11790	8.0
191	11792	8.0
191	11793	8.0
191	11796	8.0
191	11797	8.0
191	11798	8.0
191	11799	8.0
191	11800	8.0
191	11801	8.0
191	11803	8.0
191	11804	8.0
191	11806	8.0
191	11807	8.0
191	11808	8.0
191	11810	8.0
191	11811	8.0
191	11812	8.0
191	11813	8.0
191	11814	8.0
191	11815	8.0
191	11816	8.0
191	11818	8.0
191	11819	8.0
191	11820	8.0
191	11821	8.0
191	11826	8.0
191	11827	8.0
191	11828	8.0
191	11829	8.0
191	11830	8.0
191	11831	8.0
191	11832	8.0
191	11833	8.0
191	11834	8.0
191	11835	8.0
191	11836	8.0
191	11837	8.0
191	11838	8.0
191	11839	8.0
191	11840	8.0
191	11841	8.0
191	11842	8.0
191	11843	8.0
191	11844	8.0
191	11845	8.0
191	11846	8.0
191	11847	8.0
191	11848	8.0
191	11849	8.0
191	11850	8.0
191	11851	8.0
191	11852	3.0
191	11853	5.0
191	11854	3.0
191	11855	5.0
191	11856	5.0
191	11857	2.0
191	11858	5.0
191	11859	2.0
191	11861	5.0
191	11863	2.0
191	11933	4.0
192	11287	3.0
192	11298	4.0
192	11302	4.0
192	11303	3.0
192	11304	2.0
192	11305	5.0
192	11306	5.0
192	11307	5.0
192	11308	5.0
192	11350	5.0
192	11352	8.0
192	11354	8.0
192	11358	8.0
192	11363	8.0
192	11364	8.0
192	11370	8.0
192	11409	8.0
192	11416	8.0
192	11418	8.0
192	11419	8.0
192	11421	8.0
192	11423	8.0
192	11425	8.0
192	11426	8.0
192	11428	8.0
192	11429	8.0
192	11430	8.0
192	11431	8.0
192	11432	8.0
192	11433	8.0
192	11434	8.0
192	11435	8.0
192	11438	8.0
192	11440	8.0
192	11441	8.0
192	11443	8.0
192	11444	8.0
192	11447	8.0
192	11448	8.0
192	11449	8.0
192	11450	8.0
192	11451	8.0
192	11452	8.0
192	11459	8.0
192	11461	8.0
192	11464	8.0
192	11465	8.0
192	11468	8.0
192	11470	8.0
192	11471	8.0
192	11472	8.0
192	11474	8.0
192	11475	8.0
192	11477	8.0
192	11479	8.0
192	11480	8.0
192	11481	8.0
192	11482	8.0
192	11484	8.0
192	11486	8.0
